Province/State,Country/Region,Lat,Long,Date,Case,Count
Tibet,Mainland China,30.1534,88.7879,2020-02-10,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-11,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-11,recovered,0
Tibet,Mainland China,30.1534,88.7879,2020-02-11,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-12,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-12,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-12,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-13,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-13,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-13,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-14,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-14,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-14,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-15,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-15,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-15,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-16,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-16,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-16,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-17,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-17,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-17,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-18,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-18,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-18,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-19,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-19,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-19,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-20,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-20,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-20,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-21,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-21,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-21,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-22,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-22,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-22,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-23,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-23,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-23,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-24,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-24,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-24,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-25,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-25,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-25,death,0
Tibet,Mainland China,30.1534,88.7879,2020-02-26,confirmed,1
Tibet,Mainland China,30.1534,88.7879,2020-02-26,recovered,1
Tibet,Mainland China,30.1534,88.7879,2020-02-26,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-22,confirmed,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-22,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-22,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-23,confirmed,2
Xinjiang,Mainland China,41.11981,85.17822,2020-01-23,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-23,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-24,confirmed,2
Xinjiang,Mainland China,41.11981,85.17822,2020-01-24,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-24,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-25,confirmed,3
Xinjiang,Mainland China,41.11981,85.17822,2020-01-25,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-25,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-26,confirmed,4
Xinjiang,Mainland China,41.11981,85.17822,2020-01-26,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-26,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-27,confirmed,5
Xinjiang,Mainland China,41.11981,85.17822,2020-01-27,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-27,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-28,confirmed,10
Xinjiang,Mainland China,41.11981,85.17822,2020-01-28,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-28,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-29,confirmed,13
Xinjiang,Mainland China,41.11981,85.17822,2020-01-29,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-29,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-30,confirmed,14
Xinjiang,Mainland China,41.11981,85.17822,2020-01-30,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-30,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-31,confirmed,17
Xinjiang,Mainland China,41.11981,85.17822,2020-01-31,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-01-31,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-01,confirmed,18
Xinjiang,Mainland China,41.11981,85.17822,2020-02-01,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-01,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-02,confirmed,21
Xinjiang,Mainland China,41.11981,85.17822,2020-02-02,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-02,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-03,confirmed,24
Xinjiang,Mainland China,41.11981,85.17822,2020-02-03,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-03,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-04,confirmed,29
Xinjiang,Mainland China,41.11981,85.17822,2020-02-04,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-04,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-05,confirmed,32
Xinjiang,Mainland China,41.11981,85.17822,2020-02-05,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-05,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-06,confirmed,36
Xinjiang,Mainland China,41.11981,85.17822,2020-02-06,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-06,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-07,confirmed,39
Xinjiang,Mainland China,41.11981,85.17822,2020-02-07,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-07,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-08,confirmed,42
Xinjiang,Mainland China,41.11981,85.17822,2020-02-08,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-08,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-09,confirmed,45
Xinjiang,Mainland China,41.11981,85.17822,2020-02-09,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-09,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-10,confirmed,49
Xinjiang,Mainland China,41.11981,85.17822,2020-02-10,recovered,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-10,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-11,confirmed,55
Xinjiang,Mainland China,41.11981,85.17822,2020-02-11,recovered,3
Xinjiang,Mainland China,41.11981,85.17822,2020-02-11,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-12,confirmed,59
Xinjiang,Mainland China,41.11981,85.17822,2020-02-12,recovered,3
Xinjiang,Mainland China,41.11981,85.17822,2020-02-12,death,0
Xinjiang,Mainland China,41.11981,85.17822,2020-02-13,confirmed,63
Xinjiang,Mainland China,41.11981,85.17822,2020-02-13,recovered,6
Xinjiang,Mainland China,41.11981,85.17822,2020-02-13,death,1
Xinjiang,Mainland China,41.11981,85.17822,2020-02-14,confirmed,65
Xinjiang,Mainland China,41.11981,85.17822,2020-02-14,recovered,6
Xinjiang,Mainland China,41.11981,85.17822,2020-02-14,death,1
Xinjiang,Mainland China,41.11981,85.17822,2020-02-15,confirmed,70
Xinjiang,Mainland China,41.11981,85.17822,2020-02-15,recovered,10
Xinjiang,Mainland China,41.11981,85.17822,2020-02-15,death,1
Xinjiang,Mainland China,41.11981,85.17822,2020-02-16,confirmed,71
Xinjiang,Mainland China,41.11981,85.17822,2020-02-16,recovered,12
Xinjiang,Mainland China,41.11981,85.17822,2020-02-16,death,1
Xinjiang,Mainland China,41.11981,85.17822,2020-02-17,confirmed,75
Xinjiang,Mainland China,41.11981,85.17822,2020-02-17,recovered,12
Xinjiang,Mainland China,41.11981,85.17822,2020-02-17,death,1
Xinjiang,Mainland China,41.11981,85.17822,2020-02-18,confirmed,76
Xinjiang,Mainland China,41.11981,85.17822,2020-02-18,recovered,12
Xinjiang,Mainland China,41.11981,85.17822,2020-02-18,death,1
Xinjiang,Mainland China,41.11981,85.17822,2020-02-19,confirmed,76
Xinjiang,Mainland China,41.11981,85.17822,2020-02-19,recovered,20
Xinjiang,Mainland China,41.11981,85.17822,2020-02-19,death,1
Xinjiang,Mainland China,41.11981,85.17822,2020-02-20,confirmed,76
Xinjiang,Mainland China,41.11981,85.17822,2020-02-20,recovered,22
Xinjiang,Mainland China,41.11981,85.17822,2020-02-20,death,1
Xinjiang,Mainland China,41.11981,85.17822,2020-02-21,confirmed,76
Xinjiang,Mainland China,41.11981,85.17822,2020-02-21,recovered,24
Xinjiang,Mainland China,41.11981,85.17822,2020-02-21,death,1
Xinjiang,Mainland China,41.11981,85.17822,2020-02-22,confirmed,76
Xinjiang,Mainland China,41.11981,85.17822,2020-02-22,recovered,25
Xinjiang,Mainland China,41.11981,85.17822,2020-02-22,death,2
Xinjiang,Mainland China,41.11981,85.17822,2020-02-23,confirmed,76
Xinjiang,Mainland China,41.11981,85.17822,2020-02-23,recovered,28
Xinjiang,Mainland China,41.11981,85.17822,2020-02-23,death,2
Xinjiang,Mainland China,41.11981,85.17822,2020-02-24,confirmed,76
Xinjiang,Mainland China,41.11981,85.17822,2020-02-24,recovered,30
Xinjiang,Mainland China,41.11981,85.17822,2020-02-24,death,2
Xinjiang,Mainland China,41.11981,85.17822,2020-02-25,confirmed,76
Xinjiang,Mainland China,41.11981,85.17822,2020-02-25,recovered,30
Xinjiang,Mainland China,41.11981,85.17822,2020-02-25,death,2
Xinjiang,Mainland China,41.11981,85.17822,2020-02-26,confirmed,76
Xinjiang,Mainland China,41.11981,85.17822,2020-02-26,recovered,34
Xinjiang,Mainland China,41.11981,85.17822,2020-02-26,death,2
Yunnan,Mainland China,24.97411,101.4868,2020-01-22,confirmed,1
Yunnan,Mainland China,24.97411,101.4868,2020-01-22,recovered,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-22,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-23,confirmed,2
Yunnan,Mainland China,24.97411,101.4868,2020-01-23,recovered,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-23,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-24,confirmed,5
Yunnan,Mainland China,24.97411,101.4868,2020-01-24,recovered,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-24,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-25,confirmed,11
Yunnan,Mainland China,24.97411,101.4868,2020-01-25,recovered,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-25,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-26,confirmed,16
Yunnan,Mainland China,24.97411,101.4868,2020-01-26,recovered,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-26,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-27,confirmed,26
Yunnan,Mainland China,24.97411,101.4868,2020-01-27,recovered,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-27,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-28,confirmed,44
Yunnan,Mainland China,24.97411,101.4868,2020-01-28,recovered,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-28,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-29,confirmed,55
Yunnan,Mainland China,24.97411,101.4868,2020-01-29,recovered,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-29,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-30,confirmed,70
Yunnan,Mainland China,24.97411,101.4868,2020-01-30,recovered,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-30,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-01-31,confirmed,83
Yunnan,Mainland China,24.97411,101.4868,2020-01-31,recovered,1
Yunnan,Mainland China,24.97411,101.4868,2020-01-31,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-01,confirmed,93
Yunnan,Mainland China,24.97411,101.4868,2020-02-01,recovered,2
Yunnan,Mainland China,24.97411,101.4868,2020-02-01,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-02,confirmed,105
Yunnan,Mainland China,24.97411,101.4868,2020-02-02,recovered,3
Yunnan,Mainland China,24.97411,101.4868,2020-02-02,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-03,confirmed,117
Yunnan,Mainland China,24.97411,101.4868,2020-02-03,recovered,5
Yunnan,Mainland China,24.97411,101.4868,2020-02-03,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-04,confirmed,122
Yunnan,Mainland China,24.97411,101.4868,2020-02-04,recovered,5
Yunnan,Mainland China,24.97411,101.4868,2020-02-04,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-05,confirmed,128
Yunnan,Mainland China,24.97411,101.4868,2020-02-05,recovered,5
Yunnan,Mainland China,24.97411,101.4868,2020-02-05,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-06,confirmed,133
Yunnan,Mainland China,24.97411,101.4868,2020-02-06,recovered,7
Yunnan,Mainland China,24.97411,101.4868,2020-02-06,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-07,confirmed,138
Yunnan,Mainland China,24.97411,101.4868,2020-02-07,recovered,12
Yunnan,Mainland China,24.97411,101.4868,2020-02-07,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-08,confirmed,138
Yunnan,Mainland China,24.97411,101.4868,2020-02-08,recovered,17
Yunnan,Mainland China,24.97411,101.4868,2020-02-08,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-09,confirmed,141
Yunnan,Mainland China,24.97411,101.4868,2020-02-09,recovered,18
Yunnan,Mainland China,24.97411,101.4868,2020-02-09,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-10,confirmed,149
Yunnan,Mainland China,24.97411,101.4868,2020-02-10,recovered,19
Yunnan,Mainland China,24.97411,101.4868,2020-02-10,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-11,confirmed,153
Yunnan,Mainland China,24.97411,101.4868,2020-02-11,recovered,20
Yunnan,Mainland China,24.97411,101.4868,2020-02-11,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-12,confirmed,154
Yunnan,Mainland China,24.97411,101.4868,2020-02-12,recovered,26
Yunnan,Mainland China,24.97411,101.4868,2020-02-12,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-13,confirmed,156
Yunnan,Mainland China,24.97411,101.4868,2020-02-13,recovered,27
Yunnan,Mainland China,24.97411,101.4868,2020-02-13,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-14,confirmed,162
Yunnan,Mainland China,24.97411,101.4868,2020-02-14,recovered,36
Yunnan,Mainland China,24.97411,101.4868,2020-02-14,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-15,confirmed,168
Yunnan,Mainland China,24.97411,101.4868,2020-02-15,recovered,42
Yunnan,Mainland China,24.97411,101.4868,2020-02-15,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-16,confirmed,171
Yunnan,Mainland China,24.97411,101.4868,2020-02-16,recovered,42
Yunnan,Mainland China,24.97411,101.4868,2020-02-16,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-17,confirmed,171
Yunnan,Mainland China,24.97411,101.4868,2020-02-17,recovered,47
Yunnan,Mainland China,24.97411,101.4868,2020-02-17,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-18,confirmed,172
Yunnan,Mainland China,24.97411,101.4868,2020-02-18,recovered,57
Yunnan,Mainland China,24.97411,101.4868,2020-02-18,death,0
Yunnan,Mainland China,24.97411,101.4868,2020-02-19,confirmed,172
Yunnan,Mainland China,24.97411,101.4868,2020-02-19,recovered,60
Yunnan,Mainland China,24.97411,101.4868,2020-02-19,death,1
Yunnan,Mainland China,24.97411,101.4868,2020-02-20,confirmed,174
Yunnan,Mainland China,24.97411,101.4868,2020-02-20,recovered,79
Yunnan,Mainland China,24.97411,101.4868,2020-02-20,death,2
Yunnan,Mainland China,24.97411,101.4868,2020-02-21,confirmed,174
Yunnan,Mainland China,24.97411,101.4868,2020-02-21,recovered,96
Yunnan,Mainland China,24.97411,101.4868,2020-02-21,death,2
Yunnan,Mainland China,24.97411,101.4868,2020-02-22,confirmed,174
Yunnan,Mainland China,24.97411,101.4868,2020-02-22,recovered,107
Yunnan,Mainland China,24.97411,101.4868,2020-02-22,death,2
Yunnan,Mainland China,24.97411,101.4868,2020-02-23,confirmed,174
Yunnan,Mainland China,24.97411,101.4868,2020-02-23,recovered,115
Yunnan,Mainland China,24.97411,101.4868,2020-02-23,death,2
Yunnan,Mainland China,24.97411,101.4868,2020-02-24,confirmed,174
Yunnan,Mainland China,24.97411,101.4868,2020-02-24,recovered,124
Yunnan,Mainland China,24.97411,101.4868,2020-02-24,death,2
Yunnan,Mainland China,24.97411,101.4868,2020-02-25,confirmed,174
Yunnan,Mainland China,24.97411,101.4868,2020-02-25,recovered,129
Yunnan,Mainland China,24.97411,101.4868,2020-02-25,death,2
Yunnan,Mainland China,24.97411,101.4868,2020-02-26,confirmed,174
Yunnan,Mainland China,24.97411,101.4868,2020-02-26,recovered,144
Yunnan,Mainland China,24.97411,101.4868,2020-02-26,death,2
Zhejiang,Mainland China,29.18251,120.0985,2020-01-22,confirmed,10
Zhejiang,Mainland China,29.18251,120.0985,2020-01-22,recovered,0
Zhejiang,Mainland China,29.18251,120.0985,2020-01-22,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-01-23,confirmed,27
Zhejiang,Mainland China,29.18251,120.0985,2020-01-23,recovered,0
Zhejiang,Mainland China,29.18251,120.0985,2020-01-23,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-01-24,confirmed,43
Zhejiang,Mainland China,29.18251,120.0985,2020-01-24,recovered,1
Zhejiang,Mainland China,29.18251,120.0985,2020-01-24,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-01-25,confirmed,62
Zhejiang,Mainland China,29.18251,120.0985,2020-01-25,recovered,1
Zhejiang,Mainland China,29.18251,120.0985,2020-01-25,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-01-26,confirmed,104
Zhejiang,Mainland China,29.18251,120.0985,2020-01-26,recovered,1
Zhejiang,Mainland China,29.18251,120.0985,2020-01-26,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-01-27,confirmed,128
Zhejiang,Mainland China,29.18251,120.0985,2020-01-27,recovered,1
Zhejiang,Mainland China,29.18251,120.0985,2020-01-27,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-01-28,confirmed,173
Zhejiang,Mainland China,29.18251,120.0985,2020-01-28,recovered,3
Zhejiang,Mainland China,29.18251,120.0985,2020-01-28,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-01-29,confirmed,296
Zhejiang,Mainland China,29.18251,120.0985,2020-01-29,recovered,3
Zhejiang,Mainland China,29.18251,120.0985,2020-01-29,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-01-30,confirmed,428
Zhejiang,Mainland China,29.18251,120.0985,2020-01-30,recovered,4
Zhejiang,Mainland China,29.18251,120.0985,2020-01-30,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-01-31,confirmed,538
Zhejiang,Mainland China,29.18251,120.0985,2020-01-31,recovered,14
Zhejiang,Mainland China,29.18251,120.0985,2020-01-31,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-01,confirmed,599
Zhejiang,Mainland China,29.18251,120.0985,2020-02-01,recovered,21
Zhejiang,Mainland China,29.18251,120.0985,2020-02-01,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-02,confirmed,661
Zhejiang,Mainland China,29.18251,120.0985,2020-02-02,recovered,32
Zhejiang,Mainland China,29.18251,120.0985,2020-02-02,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-03,confirmed,724
Zhejiang,Mainland China,29.18251,120.0985,2020-02-03,recovered,43
Zhejiang,Mainland China,29.18251,120.0985,2020-02-03,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-04,confirmed,829
Zhejiang,Mainland China,29.18251,120.0985,2020-02-04,recovered,62
Zhejiang,Mainland China,29.18251,120.0985,2020-02-04,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-05,confirmed,895
Zhejiang,Mainland China,29.18251,120.0985,2020-02-05,recovered,78
Zhejiang,Mainland China,29.18251,120.0985,2020-02-05,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-06,confirmed,954
Zhejiang,Mainland China,29.18251,120.0985,2020-02-06,recovered,94
Zhejiang,Mainland China,29.18251,120.0985,2020-02-06,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-07,confirmed,1006
Zhejiang,Mainland China,29.18251,120.0985,2020-02-07,recovered,123
Zhejiang,Mainland China,29.18251,120.0985,2020-02-07,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-08,confirmed,1048
Zhejiang,Mainland China,29.18251,120.0985,2020-02-08,recovered,175
Zhejiang,Mainland China,29.18251,120.0985,2020-02-08,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-09,confirmed,1075
Zhejiang,Mainland China,29.18251,120.0985,2020-02-09,recovered,201
Zhejiang,Mainland China,29.18251,120.0985,2020-02-09,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-10,confirmed,1092
Zhejiang,Mainland China,29.18251,120.0985,2020-02-10,recovered,242
Zhejiang,Mainland China,29.18251,120.0985,2020-02-10,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-11,confirmed,1117
Zhejiang,Mainland China,29.18251,120.0985,2020-02-11,recovered,270
Zhejiang,Mainland China,29.18251,120.0985,2020-02-11,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-12,confirmed,1131
Zhejiang,Mainland China,29.18251,120.0985,2020-02-12,recovered,321
Zhejiang,Mainland China,29.18251,120.0985,2020-02-12,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-13,confirmed,1145
Zhejiang,Mainland China,29.18251,120.0985,2020-02-13,recovered,360
Zhejiang,Mainland China,29.18251,120.0985,2020-02-13,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-14,confirmed,1155
Zhejiang,Mainland China,29.18251,120.0985,2020-02-14,recovered,403
Zhejiang,Mainland China,29.18251,120.0985,2020-02-14,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-15,confirmed,1162
Zhejiang,Mainland China,29.18251,120.0985,2020-02-15,recovered,428
Zhejiang,Mainland China,29.18251,120.0985,2020-02-15,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-16,confirmed,1167
Zhejiang,Mainland China,29.18251,120.0985,2020-02-16,recovered,456
Zhejiang,Mainland China,29.18251,120.0985,2020-02-16,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-17,confirmed,1171
Zhejiang,Mainland China,29.18251,120.0985,2020-02-17,recovered,507
Zhejiang,Mainland China,29.18251,120.0985,2020-02-17,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-18,confirmed,1172
Zhejiang,Mainland China,29.18251,120.0985,2020-02-18,recovered,535
Zhejiang,Mainland China,29.18251,120.0985,2020-02-18,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-19,confirmed,1174
Zhejiang,Mainland China,29.18251,120.0985,2020-02-19,recovered,604
Zhejiang,Mainland China,29.18251,120.0985,2020-02-19,death,0
Zhejiang,Mainland China,29.18251,120.0985,2020-02-20,confirmed,1175
Zhejiang,Mainland China,29.18251,120.0985,2020-02-20,recovered,633
Zhejiang,Mainland China,29.18251,120.0985,2020-02-20,death,1
Zhejiang,Mainland China,29.18251,120.0985,2020-02-21,confirmed,1203
Zhejiang,Mainland China,29.18251,120.0985,2020-02-21,recovered,679
Zhejiang,Mainland China,29.18251,120.0985,2020-02-21,death,1
Zhejiang,Mainland China,29.18251,120.0985,2020-02-22,confirmed,1205
Zhejiang,Mainland China,29.18251,120.0985,2020-02-22,recovered,719
Zhejiang,Mainland China,29.18251,120.0985,2020-02-22,death,1
Zhejiang,Mainland China,29.18251,120.0985,2020-02-23,confirmed,1205
Zhejiang,Mainland China,29.18251,120.0985,2020-02-23,recovered,760
Zhejiang,Mainland China,29.18251,120.0985,2020-02-23,death,1
Zhejiang,Mainland China,29.18251,120.0985,2020-02-24,confirmed,1205
Zhejiang,Mainland China,29.18251,120.0985,2020-02-24,recovered,782
Zhejiang,Mainland China,29.18251,120.0985,2020-02-24,death,1
Zhejiang,Mainland China,29.18251,120.0985,2020-02-25,confirmed,1205
Zhejiang,Mainland China,29.18251,120.0985,2020-02-25,recovered,808
Zhejiang,Mainland China,29.18251,120.0985,2020-02-25,death,1
Zhejiang,Mainland China,29.18251,120.0985,2020-02-26,confirmed,1205
Zhejiang,Mainland China,29.18251,120.0985,2020-02-26,recovered,867
Zhejiang,Mainland China,29.18251,120.0985,2020-02-26,death,1
NA,Thailand,13.7563,100.5018,2020-01-22,confirmed,2
NA,Thailand,13.7563,100.5018,2020-01-22,recovered,0
NA,Thailand,13.7563,100.5018,2020-01-22,death,0
NA,Thailand,13.7563,100.5018,2020-01-23,confirmed,3
NA,Thailand,13.7563,100.5018,2020-01-23,recovered,0
NA,Thailand,13.7563,100.5018,2020-01-23,death,0
NA,Thailand,13.7563,100.5018,2020-01-24,confirmed,5
NA,Thailand,13.7563,100.5018,2020-01-24,recovered,0
NA,Thailand,13.7563,100.5018,2020-01-24,death,0
NA,Thailand,13.7563,100.5018,2020-01-25,confirmed,7
NA,Thailand,13.7563,100.5018,2020-01-25,recovered,0
NA,Thailand,13.7563,100.5018,2020-01-25,death,0
NA,Thailand,13.7563,100.5018,2020-01-26,confirmed,8
NA,Thailand,13.7563,100.5018,2020-01-26,recovered,2
NA,Thailand,13.7563,100.5018,2020-01-26,death,0
NA,Thailand,13.7563,100.5018,2020-01-27,confirmed,8
NA,Thailand,13.7563,100.5018,2020-01-27,recovered,2
NA,Thailand,13.7563,100.5018,2020-01-27,death,0
NA,Thailand,13.7563,100.5018,2020-01-28,confirmed,14
NA,Thailand,13.7563,100.5018,2020-01-28,recovered,5
NA,Thailand,13.7563,100.5018,2020-01-28,death,0
NA,Thailand,13.7563,100.5018,2020-01-29,confirmed,14
NA,Thailand,13.7563,100.5018,2020-01-29,recovered,5
NA,Thailand,13.7563,100.5018,2020-01-29,death,0
NA,Thailand,13.7563,100.5018,2020-01-30,confirmed,14
NA,Thailand,13.7563,100.5018,2020-01-30,recovered,5
NA,Thailand,13.7563,100.5018,2020-01-30,death,0
